Id,SalePrice
1708,198980.12337204686
1709,243038.76951847924
1710,226217.93797266553
1711,253600.9232855345
1712,288119.4446264341
1713,245991.38526384742
1714,209103.14743258234
1715,191683.86574093183
1716,186782.4632380649
1717,180568.2265998047
1718,150453.9634225819
1719,197897.19774017495
1720,231874.9262441072
1721,173067.36520303972
1722,147713.68015039992
1723,154920.88552701857
1724,231478.33444269735
1725,222787.2191908121
1726,189424.34621658362
1727,182911.2649223993
1728,178916.5969306518
1729,148791.62996076385
1730,159210.47145448567
1731,122480.49071074324
1732,115017.6490306427
1733,102353.19028216763
1734,117035.06902098632
1735,142559.2598908561
1736,109802.68728347949
1737,297110.98122462106
1738,230202.01573308138
1739,297095.299412956
1740,261821.34513903444
1741,205685.2465833316
1742,184591.44444461737
1743,175998.92266409402
1744,293682.2066495853
1745,240431.56286042754
1746,228674.1218537211
1747,192796.9697217046
1748,224835.78125872114
1749,168459.52036681725
1750,135439.79891143332
1751,234153.4061366733
1752,110341.03048213909
1753,157698.29639656004
1754,183335.1077078248
1755,170187.33464414452
1756,106576.5270275037
1757,105876.82283659058
1758,147846.16645304672
1759,157429.75369515282
1760,178769.28081213578
1761,151290.7529290918
1762,182174.59472163406
1763,189840.68891556468
1764,115767.67994208669
1765,188376.9469393748
1766,167445.48612306395
1767,196931.6084802741
1768,143949.82375703705
1769,165721.0553917553
1770,133569.70438799134
1771,122136.70491050486
1772,154796.15208813315
1773,126393.54481558956
1774,195131.2251665881
1775,120392.0842290573
1776,113619.08455521043
1777,83114.01596925734
1778,145258.95685022755
1779,111619.06204840727
1780,154577.34267192578
1781,137334.03517058864
1782,76273.31478894269
1783,131354.88613114937
1784,72856.20710686094
1785,127472.5040254026
1786,123077.16917754349
1787,154621.7241320241
1788,32272.84220795764
1789,109517.98995331046
1790,60104.83943009458
1791,225958.6048201893
1792,147051.72268426907
1793,130149.04880806024
1794,149460.37384696596
1795,124754.8121997224
1796,115360.16094496078
1797,110459.0722466479
1798,123417.32470035763
1799,89751.4528038383
1800,123268.097135177
1801,112712.62790700456
1802,112677.28621062473
1803,163787.82817876898
1804,146431.4175346489
1805,130031.0051121912
1806,136280.98876191233
1807,156377.09414614725
1808,121936.10259337188
1809,122124.96884642611
1810,132473.6130235938
1811,60291.95931068086
1812,97547.8660555298
1813,118176.81937987264
1814,73807.02344476839
1815,35991.76584724034
1816,78370.98954390641
1817,108559.14265784004
1818,147766.03016031906
1819,139080.98994540842
1820,64812.178571978584
1821,92317.96484518796
1822,158290.25285714818
1823,40224.04197246174
1824,152002.59124446532
1825,139881.2822245569
1826,123497.51964434341
1827,120809.10658828053
1828,141636.2979598617
1829,155012.87771392683
1830,143908.91701580875
1831,130621.32716171665
1832,144293.65980521275
1833,136885.58574506722
1834,124011.40569075313
1835,138897.43056477292
1836,138057.51879952103
1837,83221.39405265765
1838,124421.2987966009
1839,55305.18999504438
1840,127103.57796366734
1841,129660.49893238908
1842,92171.42874973768
1843,139038.67782816174
1844,138840.4003874862
1845,125278.0214398423
1846,138316.07071396557
1847,188427.181282599
1848,42938.206715024775
1849,97196.94146009139
1850,117338.11704614281
1851,154880.79243710544
1852,141442.70225665183
1853,160646.04199098912
1854,162465.05594737316
1855,169856.09601362573
1856,213213.5928493057
1857,164584.81176023453
1858,161070.66999810562
1859,126950.37094256945
1860,185377.71193301748
1861,125935.45684919914
1862,267532.70728918246
1863,267532.70728918246
1864,267532.70728918246
1865,318313.71643754595
1866,293878.2984180442
1867,233840.29086859385
1868,278201.5708565118
1869,194349.35410671262
1870,211789.4119029505
1871,253886.3573828336
1872,188990.5879073016
1873,225761.10980964405
1874,125254.7299989924
1875,181644.863060634
1876,185827.0594593822
1877,199040.0614156616
1878,211992.76095266826
1879,115730.2920614006
1880,120926.57666343218
1881,219220.80026247376
1882,250811.14020252042
1883,195652.62866910733
1884,203834.6049001296
1885,233548.99278416263
1886,271111.5409385499
1887,201483.39206099603
1888,246956.14941881597
1889,184485.39678302978
1890,116968.54644451069
1891,138571.50876720715
1892,86574.1754077468
1893,124412.2616084395
1894,158124.59682544437
1895,158554.23022824642
1896,133782.70226180472
1897,131969.02730025118
1898,112388.65459774993
1899,180806.92158953391
1900,142654.34469417483
1901,184943.605830902
1902,162852.49839813472
1903,221639.77068616776
1904,149585.6314685559
1905,204157.30868711811
1906,153357.0922364717
1907,218788.22808593942
1908,103911.95484379597
1909,148481.73231670423
1910,136104.58910639398
1911,203085.0061590519
1912,306123.33724650973
1913,158393.27568704472
1914,48577.67370835063
1915,323173.6859554491
1916,39067.582034139545
1917,252257.37881589658
1918,118362.33332034328
1919,165503.9260967631
1920,161357.15455887816
1921,334594.86065022834
1922,289336.20913328195
1923,217604.8970569137
1924,213669.95244693372
1925,220607.90538029012
1926,320455.85338826035
1927,128989.98892082903
1928,159028.86209853587
1929,109504.52571887767
1930,127858.33577095857
1931,130197.04805580073
1932,137153.07267843885
1933,176829.31595300045
1934,166148.15824809344
1935,163264.03716191254
1936,170368.16308707825
1937,176375.4558473056
1938,181833.71033022553
1939,298230.040576498
1940,235756.33553641767
1941,177146.54639668053
1942,183158.89257621602
1943,244742.07643287978
1944,335099.6975739292
1945,345908.9388336971
1946,174942.82024116
1947,316199.823199973
1948,163858.33433831506
1949,236790.39852711803
1950,167028.9719791537
1951,267014.5194722087
1952,234952.4914238773
1953,181768.07959994033
1954,186848.1207110061
1955,134035.7165012248
1956,300664.4238361253
1957,162831.27610858437
1958,274536.7844641111
1959,166712.93647061277
1960,94077.33089226845
1961,125114.10682261596
1962,94088.52209996455
1963,96720.757293768
1964,107357.32369339978
1965,152602.27906978945
1966,128933.5534142562
1967,308187.4618405964
1968,377012.5412277931
1969,347118.4587001434
1970,368909.98631543946
1971,388279.1853895822
1972,337280.03870486247
1973,298034.51213416434
1974,325137.0152384755
1975,412497.88405120536
1976,285454.6024036143
1977,356070.9578662098
1978,351451.5149178398
1979,351113.23798801214
1980,231753.90397666628
1981,355206.9539713025
1982,251893.7693375257
1983,247117.92118586507
1984,218297.19311420806
1985,194443.97466799384
1986,193156.95923444128
1987,187038.9834369279
1988,192838.86948539165
1989,203282.1403477796
1990,220960.06371451647
1991,253454.7386463699
1992,210980.61591103429
1993,185444.7754326933
1994,227518.42052640615
1995,176955.65343443374
1996,301984.2161445444
1997,320227.12103345245
1998,310180.65769399644
1999,272837.7808626753
2000,308450.62861755653
2001,275293.14907400263
2002,234706.53134284122
2003,247098.52973241813
2004,272919.7049892914
2005,243568.31642553397
2006,233225.5867293278
2007,260966.25263390678
2008,214018.64834007726
2009,191486.70660159434
2010,192306.50391875382
2011,154917.56396676647
2012,180862.1510715552
2013,183080.9935603988
2014,192178.39233544655
2015,189411.64780671103
2016,189896.58068737946
2017,194351.29904327414
2018,120386.23404149397
2019,130429.92917137209
2020,107723.53265574586
2021,102399.73935880896
2022,185701.3545215726
2023,166790.84674180753
2024,285314.9304683419
2025,338375.93350085395
2026,184340.01790054352
2027,163348.32729579194
2028,170532.807023308
2029,158554.95847888908
2030,256575.83499577292
2031,232815.22495121753
2032,254040.97169084253
2033,245853.32958649157
2034,172575.1971663807
2035,187402.05979291326
2036,211365.44213372422
2037,207083.13355551683
2038,280798.07885958324
2039,230119.4593350382
2040,318285.80216393457
2041,265365.42809432617
2042,202055.722288594
2043,159258.88079026237
2044,194152.07091723883
2045,188855.26398551546
2046,165918.0338918817
2047,143203.48061313375
2048,137783.8909230273
2049,176625.21965582448
2050,174531.4052150501
2051,100399.07898880402
2052,124771.7059062873
2053,148202.55737864773
2054,77081.603152539
2055,156222.36933455511
2056,147059.50496552617
2057,124517.18435019231
2058,219405.19751818525
2059,148301.3017444252
2060,157201.92720231018
2061,179371.39827043738
2062,127495.41559693334
2063,111375.30381455738
2064,134471.59854544094
2065,113906.9760045323
2066,182085.30506705795
2067,132674.4447254053
2068,179885.46788123588
2069,63809.50212033652
2070,100114.28608718317
2071,79913.50749378803
2072,152761.93763607962
2073,140316.12171143107
2074,170883.69038788963
2075,128832.3493089166
2076,106314.25516712049
2077,147094.38850785152
2078,116282.8131209932
2079,125040.81483330799
2080,108287.10574580869
2081,119623.07761979487
2082,167366.04366455984
2083,146173.26740529295
2084,97430.68367522676
2085,115576.98848886893
2086,98199.16606180661
2087,128610.60319888114
2088,110228.90587072226
2089,67548.73156681296
2090,143093.5256518782
2091,94225.91495074006
2092,118230.7402837075
2093,149486.654092183
2094,134762.49600967544
2095,187431.24687624583
2096,74553.22403114976
2097,91712.3099736144
2098,155283.95639448846
2099,34632.86871010752
2100,77929.2593646237
2101,121920.0678266742
2102,113844.66034605366
2103,94147.75167905795
2104,167025.39038850483
2105,126754.90275794896
2106,57592.38614275912
2107,197314.8243116571
2108,100329.724179107
2109,98601.3170037911
2110,143338.5605199224
2111,157543.0092096018
2112,150887.4232169151
2113,144711.43668739265
2114,123439.85337325756
2115,180792.334617842
2116,136774.41729248373
2117,136999.4229104753
2118,135083.94047147362
2119,117948.24474343006
2120,130079.25621592358
2121,98981.18234070425
2122,102730.92184042535
2123,96806.05307279341
2124,172679.8439476987
2125,146431.77144195628
2126,167170.64723404683
2127,159594.5435107425
2128,146283.17378393293
2129,102454.62316485133
2130,118501.31164168776
2131,122257.4523382025
2132,120034.86688261293
2133,127748.28635794716
2134,109075.14009127289
2135,69618.62526369921
2136,71867.93537708
2137,134416.12487753795
2138,147698.6415477438
2139,138778.8548620612
2140,139296.23477349966
2141,143246.56484580738
2142,133173.81675751647
2143,142070.98811174836
2144,128453.23331167677
2145,141331.5591316939
2146,135548.04120032035
2147,183066.4450907762
2148,141004.3650047105
2149,145823.7390416885
2150,210167.28368304798
2151,108113.10904779017
2152,158601.27066405804
2153,169584.06414471136
2154,105098.6756084254
2155,136606.20870428905
2156,268327.866886706
2157,220127.86574498238
2158,220814.4110208907
2159,213081.47792037507
2160,204699.39436218922
2161,248332.54329655948
2162,324056.951985365
2163,331280.72780716897
2164,239090.06140847318
2165,187666.81670523924
2166,140389.36955288693
2167,193060.92599650798
2168,186658.1748953309
2169,190296.62502693105
2170,201028.21995204722
2171,148231.82950136403
2172,141913.81330980465
2173,154919.6173290189
2174,239230.13460843777
2175,260160.88369848893
2176,272318.7871748636
2177,240826.64162459516
2178,217440.17531683238
2179,160514.9762566795
2180,211686.31120964733
2181,194712.8573628323
2182,221498.2616581394
2183,192793.0054246703
2184,110133.68857238302
2185,133645.5539384915
2186,144070.46091929288
2187,144465.4028174153
2188,156463.64490053384
2189,264767.92942485726
2190,62225.16246069502
2191,74156.22188816464
2192,72882.228011703
2193,122269.41007730318
2194,103906.89764976688
2195,107039.52018275438
2196,110856.40638802503
2197,120880.33549157355
2198,137802.6983992461
2199,169945.31409975805
2200,142673.04240113834
2201,160232.48452619556
2202,187825.84644168091
2203,166578.2301575956
2204,200220.66628183343
2205,142916.04311481665
2206,156078.8333068745
2207,213211.94260309252
2208,236111.85856996046
2209,224580.20348185068
2210,115081.93485042464
2211,100615.77874654368
2212,103567.49562548206
2213,120388.36838866875
2214,144486.97584745346
2215,93364.3681226403
2216,170970.2129452437
2217,46128.55380396545
2218,81509.14284270187
2219,83012.96360230073
2220,44581.472483442514
2221,323372.2435192164
2222,273475.2992879044
2223,264208.7193372551
2224,197358.6434579502
2225,135199.97597976215
2226,173801.4869702654
2227,215625.97427924944
2228,256726.45333342208
2229,253374.82034338405
2230,151124.35460938257
2231,228788.43902046664
2232,190532.68938359653
2233,193405.46896572062
2234,245118.4280658164
2235,230348.80513257952
2236,259042.4261928281
2237,303575.18761792
2238,192613.40816693846
2239,134182.7682790812
2240,165518.44550609565
2241,149254.1909057321
2242,123331.56721198361
2243,118598.82876904681
2244,93120.04721628269
2245,90707.6640105499
2246,138136.59287492244
2247,89353.80129030277
2248,104169.14168377337
2249,119774.86944336072
2250,116095.14446675056
2251,127008.55228164408
2252,176967.35753310844
2253,147918.47413582937
2254,162615.20203428133
2255,181091.0821699031
2256,179831.07633785158
2257,205259.82424038288
2258,160179.87012688385
2259,170646.9118235648
2260,143905.9691575223
2261,218069.71016825328
2262,249411.87862359837
2263,337425.38566543476
2264,417562.5079544893
2265,168810.60985980707
2266,301982.2158501226
2267,354522.33967856586
2268,370743.1729707306
2269,142730.2606636196
2270,192980.79007290304
2271,209627.25745915598
2272,208294.02616658376
2273,168315.20369856572
2274,178500.59696050955
2275,158755.1898508973
2276,182586.43726949685
2277,172548.8764937839
2278,145720.64949444844
2279,143762.8082754768
2280,86318.32507731463
2281,200706.20891537587
2282,202134.8329312615
2283,104513.51883172081
2284,135456.1503335043
2285,122082.78756265342
2286,114283.10038433387
2287,355641.1076771929
2288,318750.580065188
2289,340639.4953934207
2290,397278.9413102432
2291,358945.79422487644
2292,358349.9963721952
2293,422837.66598018084
2294,366507.19252881396
2295,404189.77486325405
2296,307296.70083985233
2297,346793.76648026484
2298,335872.8092374592
2299,363087.87260481494
2300,323318.5992081752
2301,316436.0842629947
2302,254965.07113667834
2303,270155.93840452924
2304,290205.0471103806
2305,254992.9326193122
2306,233452.29004195682
2307,233366.38474792033
2308,276168.2990729732
2309,301348.9432258401
2310,271886.3737934602
2311,235779.5940032833
2312,194500.2415293831
2313,192265.90717134904
2314,187955.31036277232
2315,206591.5195753252
2316,220893.31994783203
2317,180368.16842816293
2318,205425.1788543919
2319,202989.23599550012
2320,202825.7500895796
2321,215934.90751862945
2322,192239.16441493353
2323,165746.2051289985
2324,173346.9919391825
2325,230319.66190442652
2326,175050.63453338877
2327,215469.91050197347
2328,217434.08222222608
2329,176478.09483947477
2330,174980.75358465756
2331,339708.34426480543
2332,356844.90235788655
2333,314900.8358609639
2334,283402.7444483681
2335,289003.04233622923
2336,313375.12733340764
2337,211254.63538457488
2338,260302.9341622754
2339,239001.546993725
2340,346314.5042507523
2341,226339.16624763492
2342,227443.69922510802
2343,215574.04155647592
2344,222739.72906742
2345,241292.5142509807
2346,230717.3614487038
2347,214327.02488825994
2348,245846.74834980816
2349,201858.23602624994
2350,291360.9148936948
2351,283534.7832299182
2352,261421.85138208838
2353,264174.52665730973
2354,158160.91251886147
2355,160988.63191713393
2356,173375.7996579844
2357,203466.7658321102
2358,196603.73667975736
2359,140782.0425417903
2360,119363.650835254
2361,136835.28321409097
2362,266374.5824422572
2363,122413.29230742122
2364,167375.95851721766
2365,223760.5871569413
2366,220688.008020813
2367,251623.9951517136
2368,233157.8086246464
2369,253238.01403541607
2370,165353.50144167454
2371,182583.88563013333
2372,175087.0315432985
2373,255552.07183631347
2374,279486.0577634276
2375,250873.03295794572
2376,291815.0168562393
2377,323500.1126696726
2378,153323.28559635556
2379,208104.1366940802
2380,138924.54406452551
2381,166758.5198878228
2382,177460.64867383183
2383,205415.93683739554
2384,224237.1967392693
2385,138932.2659833457
2386,120742.17654736096
2387,137473.74334213557
2388,103504.64093433658
2389,141401.9977570104
2390,153624.027912952
2391,141292.6797663262
2392,104794.24177376332
2393,165459.7133315018
2394,126559.64559980703
2395,194967.80271393235
2396,152317.66322543786
2397,202998.11824981344
2398,111545.46285692346
2399,60416.00226232631
2400,54633.784177815425
2401,107210.50734946376
2402,138795.54017771664
2403,171950.330535574
2404,146119.8847656456
2405,158612.68514889036
2406,128671.31249382615
2407,107401.19219299534
2408,145057.76688380574
2409,138222.62403650826
2410,196734.1487865817
2411,106326.03135943401
2412,142299.83282264147
2413,133884.01743373554
2414,145856.98270118085
2415,164984.18768533168
2416,116329.15240473603
2417,125534.87983280164
2418,123917.01781016041
2419,116404.90700010699
2420,120098.98503094364
2421,165503.8952904842
2422,100874.60459410097
2423,108942.07956958131
2424,146357.41105334635
2425,220045.01292669214
2426,119419.30899113847
2427,147824.8030988545
2428,155642.58939905057
2429,96701.10339345993
2430,114311.83392167301
2431,123420.05660840007
2432,142504.70033597306
2433,138666.60268510878
2434,139505.05032181588
2435,157125.7135600507
2436,104996.83321457345
2437,104721.72411220626
2438,120056.40365880018
2439,120036.30052974494
2440,116144.67283747811
2441,86095.14509485906
2442,108632.11625625624
2443,133553.92937851488
2444,132969.07471098984
2445,66230.0041478721
2446,129944.5573291888
2447,176740.18499212596
2448,129074.30874563649
2449,108797.11308016465
2450,151821.39051001926
2451,133154.74598208803
2452,177153.30212143797
2453,65940.51447505422
2454,106402.13424150227
2455,125925.67910490138
2456,129848.37228470005
2457,145320.79387437273
2458,138903.32258464792
2459,120065.14750413795
2460,148190.5322081647
2461,124770.1146968304
2462,150514.58127815987
2463,141409.42655196087
2464,172777.19997033814
2465,151859.6545827191
2466,125504.52391621016
2467,138857.63556002663
2468,92369.54018617794
2469,112212.29097880865
2470,172832.8904681838
2471,203151.33133666322
2472,186859.91473539744
2473,82096.72825915692
2474,70297.7977368217
2475,209316.32355032885
2476,118583.54852197669
2477,122810.19703288237
2478,180415.12448297953
2479,106980.03328079055
2480,140889.04261220968
2481,130258.09313427168
2482,127218.4920506234
2483,112370.70095075772
2484,124229.73101995711
2485,122096.40914168267
2486,152519.12930629135
2487,205274.90468881046
2488,143534.96828496712
2489,157620.11202077323
2490,160286.2658383987
2491,73582.63618850918
2492,195559.3025012859
2493,138857.8922949041
2494,140928.2973441222
2495,88080.90674561402
2496,256403.11513892328
2497,155855.5177215219
2498,103801.02149447508
2499,91103.59655742557
2500,134733.33799656422
2501,131015.67914080736
2502,146915.56187439675
2503,82510.46262557618
2504,205475.54958415893
2505,222162.6618698549
2506,280010.9726363176
2507,306867.3022331734
2508,274904.19521171134
2509,220359.85032415588
2510,229340.3097175263
2511,185735.2861669527
2512,200004.4318309353
2513,212449.67888493312
2514,255442.31092580094
2515,141755.1392103138
2516,156795.62692172837
2517,131317.93258101493
2518,140774.48996411194
2519,212557.23390926386
2520,196900.86591827276
2521,192919.12338495976
2522,218686.66306836938
2523,127829.39370834618
2524,142004.56676201546
2525,128661.20852630015
2526,140806.0260515341
2527,125499.14438115468
2528,162652.41024753847
2529,152204.1605584101
2530,101518.97315897117
2531,212402.54030613473
2532,215976.87239077152
2533,204107.49129258702
2534,244735.38768916565
2535,281804.0765432868
2536,225240.6214536099
2537,221648.22164221224
2538,202302.1458024187
2539,178006.60930030374
2540,224294.09091608878
2541,186468.95347616554
2542,188521.87807508174
2543,131084.71425632248
2544,101040.20026872482
2545,139861.04113839695
2546,150848.0384605584
2547,134268.11015650153
2548,174282.44260898023
2549,156649.23933149222
2550,608301.4394843217
2551,153415.2827722564
2552,107639.11709255353
2553,53748.674682605895
2554,115642.97411969001
2555,97342.27428828436
2556,83616.07641300175
2557,82196.62599453586
2558,182786.40893081843
2559,159463.81564248598
2560,142571.74835731927
2561,142781.31501475873
2562,157080.51887804014
2563,153553.8943315948
2564,187198.72133975232
2565,146971.58707469993
2566,168598.94122063078
2567,150024.66351892473
2568,224496.2400367806
2569,225714.84437142685
2570,117496.5661380206
2571,206130.47701460868
2572,140960.77081719832
2573,248190.19849555695
2574,282299.8355193266
2575,135901.1929396441
2576,139249.7820747702
2577,173498.58123402204
2578,89605.72261773865
2579,45788.9560248584
2580,149210.69228371955
2581,115477.04274443432
2582,129694.64689907711
2583,291271.70584936836
2584,164798.5513830859
2585,216719.4011758283
2586,204856.01489002805
2587,171315.66799142282
2588,105459.88962540613
2589,141090.40720184322
2590,224177.86972530745
2591,216696.22100362007
2592,249420.25320195418
2593,268303.2759086295
2594,168865.30456350604
2595,212949.7975000356
2596,291151.25502109865
2597,221079.68598428287
2598,252555.6782848949
2599,329827.0425224748
2600,180127.55202945764
2601,161955.66124570975
2602,75501.05369504052
2603,90477.62011855608
2604,76882.0309482296
2605,69131.4238002433
2606,158056.35535668908
2607,166020.39100340207
2608,188648.98162592587
2609,164455.33935042995
2610,103270.47474310396
2611,127652.61412915902
2612,146147.99024861073
2613,121922.85789295111
2614,111348.94687301957
2615,140697.8057199762
2616,142213.69981010188
2617,198464.34515429556
2618,226100.79837966152
2619,211980.87034480064
2620,158299.11996437493
2621,173816.23812677222
2622,180273.87487572245
2623,246954.9133548824
2624,289297.74021006003
2625,334933.5166867813
2626,161840.82296943583
2627,206721.86134101485
2628,387080.9060234056
2629,431109.4587029704
2630,351678.7707831251
2631,410880.5523900032
2632,385216.53304276336
2633,300870.7654820498
2634,351848.73257151037
2635,156574.35966822458
2636,174555.41892307333
2637,181141.09978334804
2638,263681.20277786884
2639,176500.25708795793
2640,130434.94415585231
2641,98286.49292681285
2642,201760.85071366583
2643,112711.86658503034
2644,147903.34808955505
2645,100924.42165070993
2646,94394.01514547726
2647,105066.70963808207
2648,145342.26439905784
2649,144624.541205992
2650,110283.88109715213
2651,159156.87807056017
2652,373010.80968075583
2653,282798.85215666285
2654,297572.79497449426
2655,341751.73739129654
2656,335369.36479934363
2657,349791.68818131683
2658,334929.2305439145
2659,333288.903260309
2660,360451.51796198543
2661,338853.82577055495
2662,336583.56414518063
2663,286078.6118600997
2664,298336.65637789655
2665,336569.01851832157
2666,322388.93504018267
2667,210140.57621173852
2668,205218.80062357185
2669,213388.1613312005
2670,293397.83925699326
2671,205218.80062357185
2672,195048.45833407692
2673,183852.07841476134
2674,186909.1674301601
2675,175241.14273664146
2676,198095.39817129646
2677,194514.42442160973
2678,249355.44758820313
2679,277955.7411046545
2680,290448.2362295035
2681,364022.2098374907
2682,321088.91464723495
2683,391404.0741008435
2684,315147.86695040925
2685,326784.7269372033
2686,270068.1659523649
2687,285278.78380069777
2688,250207.20301568636
2689,225141.284395108
2690,348492.15086496656
2691,197206.3132439498
2692,138259.50847458036
2693,217488.30635071546
2694,170947.66907824005
2695,201751.26738165796
2696,186568.56752695527
2697,178400.00680556346
2698,190919.61258355214
2699,188049.7894918864
2700,174028.50744231
2701,158673.84104344004
2702,126432.02749822428
2703,132959.24834768637
2704,143099.7651919981
2705,112573.12745545723
2706,96462.38979539124
2707,114503.14897068997
2708,115687.38477029791
2709,102484.41228303942
2710,116449.99544988957
2711,346191.7443678222
2712,354911.9685379125
2713,190255.17929946072
2714,159831.0459228938
2715,185145.03395009215
2716,154371.24989328056
2717,177535.87129450205
2718,232937.21706336678
2719,160218.3482023934
2720,155947.91632175515
2721,135464.11242760206
2722,184187.62423633132
2723,152761.3700598271
2724,123584.68956305517
2725,124135.31016327138
2726,126510.52154629177
2727,175550.27183693054
2728,169863.69872266718
2729,156234.63645239302
2730,138136.40961872786
2731,105342.56970318698
2732,121318.93252208258
2733,162989.09905139892
2734,173099.14822449198
